axis,series,x,y
0,experiment_1a_baseline_agents.count_100 (n=100),5,0.0
0,experiment_1a_baseline_agents.count_100 (n=100),10,0.0
0,experiment_1a_baseline_agents.count_100 (n=100),15,0.0
0,experiment_1a_baseline_agents.count_100 (n=100),20,7.9
0,experiment_1a_baseline_agents.count_100 (n=100),25,8.81
0,experiment_1a_baseline_agents.count_100 (n=100),30,10.32
0,experiment_1a_baseline_agents.count_100 (n=100),35,12.34
0,experiment_1a_baseline_agents.count_100 (n=100),40,14.71
0,experiment_1a_baseline_agents.count_100 (n=100),45,15.3
0,experiment_1a_baseline_agents.count_100 (n=100),50,15.11
0,experiment_1a_baseline_agents.count_100 (n=100),55,14.13
0,experiment_1a_baseline_agents.count_100 (n=100),60,13.51
0,experiment_1a_baseline_agents.count_100 (n=100),65,12.95
0,experiment_1a_baseline_agents.count_100 (n=100),70,12.71
0,experiment_1a_baseline_agents.count_100 (n=100),75,12.26
0,experiment_1a_baseline_agents.count_100 (n=100),80,11.82
0,experiment_1a_baseline_agents.count_100 (n=100),85,11.66
0,experiment_1a_baseline_agents.count_100 (n=100),90,11.48
0,experiment_1a_baseline_agents.count_100 (n=100),95,11.23
0,experiment_1a_baseline_agents.count_100 (n=100),100,11.06
0,experiment_1a_baseline_agents.count_100 (n=100),105,10.95
0,experiment_1a_baseline_agents.count_100 (n=100),110,10.82
0,experiment_1a_baseline_agents.count_100 (n=100),115,10.66
0,experiment_1a_baseline_agents.count_100 (n=100),120,10.55
0,experiment_1a_baseline_agents.count_100 (n=100),125,10.45
0,experiment_1a_baseline_agents.count_100 (n=100),130,10.35
0,experiment_1a_baseline_agents.count_100 (n=100),135,10.27
0,experiment_1a_baseline_agents.count_100 (n=100),140,10.24
0,experiment_1a_baseline_agents.count_100 (n=100),145,10.18
0,experiment_1a_baseline_agents.count_100 (n=100),150,10.13
0,experiment_1a_baseline_agents.count_100 (n=100),155,10.09
0,experiment_1a_baseline_agents.count_100 (n=100),160,10.05
0,experiment_1a_baseline_agents.count_100 (n=100),165,10.02
0,experiment_1a_baseline_agents.count_100 (n=100),170,9.98
0,experiment_1a_baseline_agents.count_100 (n=100),175,9.95
0,experiment_1a_baseline_agents.count_100 (n=100),180,9.92
0,experiment_1a_baseline_agents.count_100 (n=100),185,9.88
0,experiment_1a_baseline_agents.count_100 (n=100),190,9.84
0,experiment_1a_baseline_agents.count_100 (n=100),195,9.79
0,experiment_1a_baseline_agents.count_100 (n=100),200,9.77
0,experiment_1a_baseline_agents.count_100 (n=100),205,9.74
0,experiment_1a_baseline_agents.count_100 (n=100),210,9.71
0,experiment_1a_baseline_agents.count_100 (n=100),215,9.7
0,experiment_1a_baseline_agents.count_100 (n=100),220,9.68
0,experiment_1a_baseline_agents.count_100 (n=100),225,9.65
0,experiment_1a_baseline_agents.count_100 (n=100),230,9.64
0,experiment_1a_baseline_agents.count_100 (n=100),235,9.61
0,experiment_1a_baseline_agents.count_100 (n=100),240,9.58
0,experiment_1a_baseline_agents.count_100 (n=100),245,9.57
0,experiment_1a_baseline_agents.count_100 (n=100),250,9.57
0,experiment_1a_baseline_agents.count_100 (n=100),255,9.56
0,experiment_1a_baseline_agents.count_100 (n=100),260,9.54
0,experiment_1a_baseline_agents.count_100 (n=100),265,9.53
0,experiment_1a_baseline_agents.count_100 (n=100),270,9.5
0,experiment_1a_baseline_agents.count_100 (n=100),275,9.48
0,experiment_1a_baseline_agents.count_100 (n=100),280,9.46
0,experiment_1a_baseline_agents.count_100 (n=100),285,9.44
0,experiment_1a_baseline_agents.count_100 (n=100),290,9.42
0,experiment_1a_baseline_agents.count_100 (n=100),295,9.4
0,experiment_1a_baseline_agents.count_100 (n=100),300,9.39
0,experiment_1a_baseline_agents.count_100 (n=100),305,9.38
0,experiment_1a_baseline_agents.count_100 (n=100),310,9.37
0,experiment_1a_baseline_agents.count_100 (n=100),315,9.35
0,experiment_1a_baseline_agents.count_100 (n=100),320,9.34
0,experiment_1a_baseline_agents.count_100 (n=100),325,9.33
0,experiment_1a_baseline_agents.count_100 (n=100),330,9.32
0,experiment_1a_baseline_agents.count_100 (n=100),335,9.3
0,experiment_1a_baseline_agents.count_100 (n=100),340,9.3
0,experiment_1a_baseline_agents.count_100 (n=100),345,9.29
0,experiment_1a_baseline_agents.count_100 (n=100),350,9.28
0,experiment_1a_baseline_agents.count_100 (n=100),355,9.27
0,experiment_1a_baseline_agents.count_100 (n=100),360,9.26
0,experiment_1a_baseline_agents.count_100 (n=100),365,9.25
0,experiment_1a_baseline_agents.count_100 (n=100),370,9.24
0,experiment_1a_baseline_agents.count_100 (n=100),375,9.22
0,experiment_1a_baseline_agents.count_100 (n=100),380,9.21
0,experiment_1a_baseline_agents.count_100 (n=100),385,9.2
0,experiment_1a_baseline_agents.count_100 (n=100),390,9.2
0,experiment_1a_baseline_agents.count_100 (n=100),395,9.18
0,experiment_1a_baseline_agents.count_100 (n=100),400,9.18
0,experiment_1a_baseline_agents.count_100 (n=100),405,9.17
0,experiment_1a_baseline_agents.count_100 (n=100),410,9.16
0,experiment_1a_baseline_agents.count_100 (n=100),415,9.15
0,experiment_1a_baseline_agents.count_100 (n=100),420,9.14
0,experiment_1a_baseline_agents.count_100 (n=100),425,9.13
0,experiment_1a_baseline_agents.count_100 (n=100),430,9.13
0,experiment_1a_baseline_agents.count_100 (n=100),435,9.12
0,experiment_1a_baseline_agents.count_100 (n=100),440,9.11
0,experiment_1a_baseline_agents.count_100 (n=100),445,9.11
0,experiment_1a_baseline_agents.count_100 (n=100),450,9.1
0,experiment_1a_baseline_agents.count_100 (n=100),455,9.1
0,experiment_1a_baseline_agents.count_100 (n=100),460,9.09
0,experiment_1a_baseline_agents.count_100 (n=100),465,9.09
0,experiment_1a_baseline_agents.count_100 (n=100),470,9.08
0,experiment_1a_baseline_agents.count_100 (n=100),475,9.08
0,experiment_1a_baseline_agents.count_100 (n=100),480,9.07
0,experiment_1a_baseline_agents.count_100 (n=100),485,9.07
0,experiment_1a_baseline_agents.count_100 (n=100),490,9.06
0,experiment_1a_baseline_agents.count_100 (n=100),495,9.06
0,experiment_1a_baseline_agents.count_100 (n=100),500,9.05
