axis,series,x,y
0,experiment_1a_baseline_agents.count_50 (n=50),410,1023
0,experiment_1a_baseline_agents.count_50 (n=50),415,1035
0,experiment_1a_baseline_agents.count_50 (n=50),420,1046
0,experiment_1a_baseline_agents.count_50 (n=50),425,1064
0,experiment_1a_baseline_agents.count_50 (n=50),430,1073
0,experiment_1a_baseline_agents.count_50 (n=50),435,1088
0,experiment_1a_baseline_agents.count_50 (n=50),440,1103
0,experiment_1a_baseline_agents.count_50 (n=50),445,1115
0,experiment_1a_baseline_agents.count_50 (n=50),450,1129
0,experiment_1a_baseline_agents.count_50 (n=50),455,1140
0,experiment_1a_baseline_agents.count_50 (n=50),460,1156
0,experiment_1a_baseline_agents.count_50 (n=50),465,1168
0,experiment_1a_baseline_agents.count_50 (n=50),470,1182
0,experiment_1a_baseline_agents.count_50 (n=50),475,1195
0,experiment_1a_baseline_agents.count_50 (n=50),480,1210
0,experiment_1a_baseline_agents.count_50 (n=50),485,1220
0,experiment_1a_baseline_agents.count_50 (n=50),490,1236
0,experiment_1a_baseline_agents.count_50 (n=50),495,1249
0,experiment_1a_baseline_agents.count_50 (n=50),500,1263
0,experiment_1a_baseline_agents.count_60 (n=60),5,0
0,experiment_1a_baseline_agents.count_60 (n=60),10,0
0,experiment_1a_baseline_agents.count_60 (n=60),15,0
0,experiment_1a_baseline_agents.count_60 (n=60),20,18
0,experiment_1a_baseline_agents.count_60 (n=60),25,23
0,experiment_1a_baseline_agents.count_60 (n=60),30,28
0,experiment_1a_baseline_agents.count_60 (n=60),35,35
0,experiment_1a_baseline_agents.count_60 (n=60),40,58
0,experiment_1a_baseline_agents.count_60 (n=60),45,73
0,experiment_1a_baseline_agents.count_60 (n=60),50,80
0,experiment_1a_baseline_agents.count_60 (n=60),55,93
0,experiment_1a_baseline_agents.count_60 (n=60),60,112
0,experiment_1a_baseline_agents.count_60 (n=60),65,130
0,experiment_1a_baseline_agents.count_60 (n=60),70,136
0,experiment_1a_baseline_agents.count_60 (n=60),75,151
0,experiment_1a_baseline_agents.count_60 (n=60),80,169
0,experiment_1a_baseline_agents.count_60 (n=60),85,186
0,experiment_1a_baseline_agents.count_60 (n=60),90,198
0,experiment_1a_baseline_agents.count_60 (n=60),95,210
0,experiment_1a_baseline_agents.count_60 (n=60),100,226
0,experiment_1a_baseline_agents.count_60 (n=60),105,244
0,experiment_1a_baseline_agents.count_60 (n=60),110,257
0,experiment_1a_baseline_agents.count_60 (n=60),115,268
0,experiment_1a_baseline_agents.count_60 (n=60),120,285
0,experiment_1a_baseline_agents.count_60 (n=60),125,300
0,experiment_1a_baseline_agents.count_60 (n=60),130,316
0,experiment_1a_baseline_agents.count_60 (n=60),135,325
0,experiment_1a_baseline_agents.count_60 (n=60),140,343
0,experiment_1a_baseline_agents.count_60 (n=60),145,357
0,experiment_1a_baseline_agents.count_60 (n=60),150,373
0,experiment_1a_baseline_agents.count_60 (n=60),155,384
0,experiment_1a_baseline_agents.count_60 (n=60),160,400
0,experiment_1a_baseline_agents.count_60 (n=60),165,415
0,experiment_1a_baseline_agents.count_60 (n=60),170,428
0,experiment_1a_baseline_agents.count_60 (n=60),175,444
0,experiment_1a_baseline_agents.count_60 (n=60),180,460
0,experiment_1a_baseline_agents.count_60 (n=60),185,474
0,experiment_1a_baseline_agents.count_60 (n=60),190,486
0,experiment_1a_baseline_agents.count_60 (n=60),195,502
0,experiment_1a_baseline_agents.count_60 (n=60),200,517
0,experiment_1a_baseline_agents.count_60 (n=60),205,533
0,experiment_1a_baseline_agents.count_60 (n=60),210,547
0,experiment_1a_baseline_agents.count_60 (n=60),215,561
0,experiment_1a_baseline_agents.count_60 (n=60),220,575
0,experiment_1a_baseline_agents.count_60 (n=60),225,592
0,experiment_1a_baseline_agents.count_60 (n=60),230,605
0,experiment_1a_baseline_agents.count_60 (n=60),235,621
0,experiment_1a_baseline_agents.count_60 (n=60),240,636
0,experiment_1a_baseline_agents.count_60 (n=60),245,650
0,experiment_1a_baseline_agents.count_60 (n=60),250,665
0,experiment_1a_baseline_agents.count_60 (n=60),255,678
0,experiment_1a_baseline_agents.count_60 (n=60),260,693
0,experiment_1a_baseline_agents.count_60 (n=60),265,707
0,experiment_1a_baseline_agents.count_60 (n=60),270,720
0,experiment_1a_baseline_agents.count_60 (n=60),275,736
0,experiment_1a_baseline_agents.count_60 (n=60),280,751
0,experiment_1a_baseline_agents.count_60 (n=60),285,765
0,experiment_1a_baseline_agents.count_60 (n=60),290,778
0,experiment_1a_baseline_agents.count_60 (n=60),295,794
0,experiment_1a_baseline_agents.count_60 (n=60),300,807
0,experiment_1a_baseline_agents.count_60 (n=60),305,822
0,experiment_1a_baseline_agents.count_60 (n=60),310,833
0,experiment_1a_baseline_agents.count_60 (n=60),315,851
0,experiment_1a_baseline_agents.count_60 (n=60),320,866
0,experiment_1a_baseline_agents.count_60 (n=60),325,880
0,experiment_1a_baseline_agents.count_60 (n=60),330,894
0,experiment_1a_baseline_agents.count_60 (n=60),335,909
0,experiment_1a_baseline_agents.count_60 (n=60),340,924
0,experiment_1a_baseline_agents.count_60 (n=60),345,935
0,experiment_1a_baseline_agents.count_60 (n=60),350,953
0,experiment_1a_baseline_agents.count_60 (n=60),355,965
0,experiment_1a_baseline_agents.count_60 (n=60),360,980
0,experiment_1a_baseline_agents.count_60 (n=60),365,996
0,experiment_1a_baseline_agents.count_60 (n=60),370,1007
0,experiment_1a_baseline_agents.count_60 (n=60),375,1022
0,experiment_1a_baseline_agents.count_60 (n=60),380,1035
0,experiment_1a_baseline_agents.count_60 (n=60),385,1054
0,experiment_1a_baseline_agents.count_60 (n=60),390,1069
0,experiment_1a_baseline_agents.count_60 (n=60),395,1080
0,experiment_1a_baseline_agents.count_60 (n=60),400,1094
0,experiment_1a_baseline_agents.count_60 (n=60),405,1108
0,experiment_1a_baseline_agents.count_60 (n=60),410,1126
0,experiment_1a_baseline_agents.count_60 (n=60),415,1135
0,experiment_1a_baseline_agents.count_60 (n=60),420,1152
0,experiment_1a_baseline_agents.count_60 (n=60),425,1167
0,experiment_1a_baseline_agents.count_60 (n=60),430,1183
0,experiment_1a_baseline_agents.count_60 (n=60),435,1194
0,experiment_1a_baseline_agents.count_60 (n=60),440,1209
0,experiment_1a_baseline_agents.count_60 (n=60),445,1228
0,experiment_1a_baseline_agents.count_60 (n=60),450,1242
0,experiment_1a_baseline_agents.count_60 (n=60),455,1253
0,experiment_1a_baseline_agents.count_60 (n=60),460,1267
0,experiment_1a_baseline_agents.count_60 (n=60),465,1285
0,experiment_1a_baseline_agents.count_60 (n=60),470,1296
0,experiment_1a_baseline_agents.count_60 (n=60),475,1310
0,experiment_1a_baseline_agents.count_60 (n=60),480,1323
0,experiment_1a_baseline_agents.count_60 (n=60),485,1341
0,experiment_1a_baseline_agents.count_60 (n=60),490,1354
0,experiment_1a_baseline_agents.count_60 (n=60),495,1369
0,experiment_1a_baseline_agents.count_60 (n=60),500,1382
0,experiment_1a_baseline_agents.count_70 (n=70),5,0
0,experiment_1a_baseline_agents.count_70 (n=70),10,0
0,experiment_1a_baseline_agents.count_70 (n=70),15,0
0,experiment_1a_baseline_agents.count_70 (n=70),20,18
0,experiment_1a_baseline_agents.count_70 (n=70),25,25
0,experiment_1a_baseline_agents.count_70 (n=70),30,28
0,experiment_1a_baseline_agents.count_70 (n=70),35,36
0,experiment_1a_baseline_agents.count_70 (n=70),40,67
0,experiment_1a_baseline_agents.count_70 (n=70),45,87
0,experiment_1a_baseline_agents.count_70 (n=70),50,92
0,experiment_1a_baseline_agents.count_70 (n=70),55,109
0,experiment_1a_baseline_agents.count_70 (n=70),60,137
0,experiment_1a_baseline_agents.count_70 (n=70),65,155
0,experiment_1a_baseline_agents.count_70 (n=70),70,162
0,experiment_1a_baseline_agents.count_70 (n=70),75,182
0,experiment_1a_baseline_agents.count_70 (n=70),80,207
0,experiment_1a_baseline_agents.count_70 (n=70),85,226
0,experiment_1a_baseline_agents.count_70 (n=70),90,237
0,experiment_1a_baseline_agents.count_70 (n=70),95,254
0,experiment_1a_baseline_agents.count_70 (n=70),100,278
0,experiment_1a_baseline_agents.count_70 (n=70),105,296
0,experiment_1a_baseline_agents.count_70 (n=70),110,305
0,experiment_1a_baseline_agents.count_70 (n=70),115,327
0,experiment_1a_baseline_agents.count_70 (n=70),120,348
0,experiment_1a_baseline_agents.count_70 (n=70),125,367
0,experiment_1a_baseline_agents.count_70 (n=70),130,384
0,experiment_1a_baseline_agents.count_70 (n=70),135,401
0,experiment_1a_baseline_agents.count_70 (n=70),140,420
0,experiment_1a_baseline_agents.count_70 (n=70),145,440
0,experiment_1a_baseline_agents.count_70 (n=70),150,457
0,experiment_1a_baseline_agents.count_70 (n=70),155,474
0,experiment_1a_baseline_agents.count_70 (n=70),160,492
0,experiment_1a_baseline_agents.count_70 (n=70),165,508
0,experiment_1a_baseline_agents.count_70 (n=70),170,528
0,experiment_1a_baseline_agents.count_70 (n=70),175,545
0,experiment_1a_baseline_agents.count_70 (n=70),180,563
0,experiment_1a_baseline_agents.count_70 (n=70),185,581
0,experiment_1a_baseline_agents.count_70 (n=70),190,597
0,experiment_1a_baseline_agents.count_70 (n=70),195,614
0,experiment_1a_baseline_agents.count_70 (n=70),200,635
0,experiment_1a_baseline_agents.count_70 (n=70),205,655
0,experiment_1a_baseline_agents.count_70 (n=70),210,668
0,experiment_1a_baseline_agents.count_70 (n=70),215,687
0,experiment_1a_baseline_agents.count_70 (n=70),220,706
0,experiment_1a_baseline_agents.count_70 (n=70),225,723
0,experiment_1a_baseline_agents.count_70 (n=70),230,740
0,experiment_1a_baseline_agents.count_70 (n=70),235,759
0,experiment_1a_baseline_agents.count_70 (n=70),240,780
0,experiment_1a_baseline_agents.count_70 (n=70),245,798
0,experiment_1a_baseline_agents.count_70 (n=70),250,814
0,experiment_1a_baseline_agents.count_70 (n=70),255,831
0,experiment_1a_baseline_agents.count_70 (n=70),260,852
0,experiment_1a_baseline_agents.count_70 (n=70),265,870
0,experiment_1a_baseline_agents.count_70 (n=70),270,884
0,experiment_1a_baseline_agents.count_70 (n=70),275,907
0,experiment_1a_baseline_agents.count_70 (n=70),280,924
0,experiment_1a_baseline_agents.count_70 (n=70),285,940
0,experiment_1a_baseline_agents.count_70 (n=70),290,957
0,experiment_1a_baseline_agents.count_70 (n=70),295,979
0,experiment_1a_baseline_agents.count_70 (n=70),300,995
0,experiment_1a_baseline_agents.count_70 (n=70),305,1010
0,experiment_1a_baseline_agents.count_70 (n=70),310,1033
0,experiment_1a_baseline_agents.count_70 (n=70),315,1052
0,experiment_1a_baseline_agents.count_70 (n=70),320,1066
0,experiment_1a_baseline_agents.count_70 (n=70),325,1085
0,experiment_1a_baseline_agents.count_70 (n=70),330,1105
0,experiment_1a_baseline_agents.count_70 (n=70),335,1122
0,experiment_1a_baseline_agents.count_70 (n=70),340,1138
0,experiment_1a_baseline_agents.count_70 (n=70),345,1159
0,experiment_1a_baseline_agents.count_70 (n=70),350,1178
0,experiment_1a_baseline_agents.count_70 (n=70),355,1193
0,experiment_1a_baseline_agents.count_70 (n=70),360,1212
0,experiment_1a_baseline_agents.count_70 (n=70),365,1231
0,experiment_1a_baseline_agents.count_70 (n=70),370,1249
0,experiment_1a_baseline_agents.count_70 (n=70),375,1269
0,experiment_1a_baseline_agents.count_70 (n=70),380,1287
0,experiment_1a_baseline_agents.count_70 (n=70),385,1302
0,experiment_1a_baseline_agents.count_70 (n=70),390,1322
0,experiment_1a_baseline_agents.count_70 (n=70),395,1342
0,experiment_1a_baseline_agents.count_70 (n=70),400,1358
0,experiment_1a_baseline_agents.count_70 (n=70),405,1378
0,experiment_1a_baseline_agents.count_70 (n=70),410,1397
0,experiment_1a_baseline_agents.count_70 (n=70),415,1415
0,experiment_1a_baseline_agents.count_70 (n=70),420,1431
0,experiment_1a_baseline_agents.count_70 (n=70),425,1451
0,experiment_1a_baseline_agents.count_70 (n=70),430,1470
0,experiment_1a_baseline_agents.count_70 (n=70),435,1489
0,experiment_1a_baseline_agents.count_70 (n=70),440,1505
0,experiment_1a_baseline_agents.count_70 (n=70),445,1527
0,experiment_1a_baseline_agents.count_70 (n=70),450,1544
0,experiment_1a_baseline_agents.count_70 (n=70),455,1559
0,experiment_1a_baseline_agents.count_70 (n=70),460,1581
0,experiment_1a_baseline_agents.count_70 (n=70),465,1602
0,experiment_1a_baseline_agents.count_70 (n=70),470,1617
0,experiment_1a_baseline_agents.count_70 (n=70),475,1633
0,experiment_1a_baseline_agents.count_70 (n=70),480,1655
0,experiment_1a_baseline_agents.count_70 (n=70),485,1675
0,experiment_1a_baseline_agents.count_70 (n=70),490,1687
0,experiment_1a_baseline_agents.count_70 (n=70),495,1705
0,experiment_1a_baseline_agents.count_70 (n=70),500,1727
0,experiment_1a_baseline_agents.count_80 (n=80),5,0
0,experiment_1a_baseline_agents.count_80 (n=80),10,0
0,experiment_1a_baseline_agents.count_80 (n=80),15,0
0,experiment_1a_baseline_agents.count_80 (n=80),20,18
0,experiment_1a_baseline_agents.count_80 (n=80),25,24
0,experiment_1a_baseline_agents.count_80 (n=80),30,29
0,experiment_1a_baseline_agents.count_80 (n=80),35,40
0,experiment_1a_baseline_agents.count_80 (n=80),40,62
0,experiment_1a_baseline_agents.count_80 (n=80),45,87
0,experiment_1a_baseline_agents.count_80 (n=80),50,102
0,experiment_1a_baseline_agents.count_80 (n=80),55,114
0,experiment_1a_baseline_agents.count_80 (n=80),60,137
0,experiment_1a_baseline_agents.count_80 (n=80),65,165
0,experiment_1a_baseline_agents.count_80 (n=80),70,176
0,experiment_1a_baseline_agents.count_80 (n=80),75,194
0,experiment_1a_baseline_agents.count_80 (n=80),80,218
0,experiment_1a_baseline_agents.count_80 (n=80),85,242
0,experiment_1a_baseline_agents.count_80 (n=80),90,253
0,experiment_1a_baseline_agents.count_80 (n=80),95,273
0,experiment_1a_baseline_agents.count_80 (n=80),100,298
0,experiment_1a_baseline_agents.count_80 (n=80),105,314
0,experiment_1a_baseline_agents.count_80 (n=80),110,336
0,experiment_1a_baseline_agents.count_80 (n=80),115,361
0,experiment_1a_baseline_agents.count_80 (n=80),120,380
0,experiment_1a_baseline_agents.count_80 (n=80),125,397
0,experiment_1a_baseline_agents.count_80 (n=80),130,421
0,experiment_1a_baseline_agents.count_80 (n=80),135,446
0,experiment_1a_baseline_agents.count_80 (n=80),140,461
0,experiment_1a_baseline_agents.count_80 (n=80),145,483
0,experiment_1a_baseline_agents.count_80 (n=80),150,506
0,experiment_1a_baseline_agents.count_80 (n=80),155,527
0,experiment_1a_baseline_agents.count_80 (n=80),160,543
0,experiment_1a_baseline_agents.count_80 (n=80),165,565
0,experiment_1a_baseline_agents.count_80 (n=80),170,590
0,experiment_1a_baseline_agents.count_80 (n=80),175,612
0,experiment_1a_baseline_agents.count_80 (n=80),180,628
0,experiment_1a_baseline_agents.count_80 (n=80),185,652
0,experiment_1a_baseline_agents.count_80 (n=80),190,673
0,experiment_1a_baseline_agents.count_80 (n=80),195,695
0,experiment_1a_baseline_agents.count_80 (n=80),200,713
0,experiment_1a_baseline_agents.count_80 (n=80),205,735
0,experiment_1a_baseline_agents.count_80 (n=80),210,757
0,experiment_1a_baseline_agents.count_80 (n=80),215,780
0,experiment_1a_baseline_agents.count_80 (n=80),220,798
0,experiment_1a_baseline_agents.count_80 (n=80),225,818
0,experiment_1a_baseline_agents.count_80 (n=80),230,841
0,experiment_1a_baseline_agents.count_80 (n=80),235,862
0,experiment_1a_baseline_agents.count_80 (n=80),240,882
0,experiment_1a_baseline_agents.count_80 (n=80),245,904
0,experiment_1a_baseline_agents.count_80 (n=80),250,924
0,experiment_1a_baseline_agents.count_80 (n=80),255,943
0,experiment_1a_baseline_agents.count_80 (n=80),260,964
0,experiment_1a_baseline_agents.count_80 (n=80),265,986
0,experiment_1a_baseline_agents.count_80 (n=80),270,1007
0,experiment_1a_baseline_agents.count_80 (n=80),275,1028
0,experiment_1a_baseline_agents.count_80 (n=80),280,1046
0,experiment_1a_baseline_agents.count_80 (n=80),285,1069
0,experiment_1a_baseline_agents.count_80 (n=80),290,1091
0,experiment_1a_baseline_agents.count_80 (n=80),295,1114
0,experiment_1a_baseline_agents.count_80 (n=80),300,1131
0,experiment_1a_baseline_agents.count_80 (n=80),305,1153
0,experiment_1a_baseline_agents.count_80 (n=80),310,1174
0,experiment_1a_baseline_agents.count_80 (n=80),315,1194
0,experiment_1a_baseline_agents.count_80 (n=80),320,1220
0,experiment_1a_baseline_agents.count_80 (n=80),325,1239
0,experiment_1a_baseline_agents.count_80 (n=80),330,1259
0,experiment_1a_baseline_agents.count_80 (n=80),335,1278
0,experiment_1a_baseline_agents.count_80 (n=80),340,1303
0,experiment_1a_baseline_agents.count_80 (n=80),345,1325
0,experiment_1a_baseline_agents.count_80 (n=80),350,1344
0,experiment_1a_baseline_agents.count_80 (n=80),355,1366
0,experiment_1a_baseline_agents.count_80 (n=80),360,1390
0,experiment_1a_baseline_agents.count_80 (n=80),365,1410
0,experiment_1a_baseline_agents.count_80 (n=80),370,1432
0,experiment_1a_baseline_agents.count_80 (n=80),375,1452
0,experiment_1a_baseline_agents.count_80 (n=80),380,1475
0,experiment_1a_baseline_agents.count_80 (n=80),385,1496
0,experiment_1a_baseline_agents.count_80 (n=80),390,1512
0,experiment_1a_baseline_agents.count_80 (n=80),395,1539
0,experiment_1a_baseline_agents.count_80 (n=80),400,1559
0,experiment_1a_baseline_agents.count_80 (n=80),405,1581
0,experiment_1a_baseline_agents.count_80 (n=80),410,1600
0,experiment_1a_baseline_agents.count_80 (n=80),415,1623
0,experiment_1a_baseline_agents.count_80 (n=80),420,1643
0,experiment_1a_baseline_agents.count_80 (n=80),425,1665
0,experiment_1a_baseline_agents.count_80 (n=80),430,1687
0,experiment_1a_baseline_agents.count_80 (n=80),435,1708
0,experiment_1a_baseline_agents.count_80 (n=80),440,1729
0,experiment_1a_baseline_agents.count_80 (n=80),445,1750
0,experiment_1a_baseline_agents.count_80 (n=80),450,1771
0,experiment_1a_baseline_agents.count_80 (n=80),455,1793
0,experiment_1a_baseline_agents.count_80 (n=80),460,1813
0,experiment_1a_baseline_agents.count_80 (n=80),465,1834
0,experiment_1a_baseline_agents.count_80 (n=80),470,1856
0,experiment_1a_baseline_agents.count_80 (n=80),475,1877
0,experiment_1a_baseline_agents.count_80 (n=80),480,1900
0,experiment_1a_baseline_agents.count_80 (n=80),485,1920
0,experiment_1a_baseline_agents.count_80 (n=80),490,1947
0,experiment_1a_baseline_agents.count_80 (n=80),495,1963
0,experiment_1a_baseline_agents.count_80 (n=80),500,1986
0,experiment_1a_baseline_agents.count_90 (n=90),5,0
0,experiment_1a_baseline_agents.count_90 (n=90),10,0
0,experiment_1a_baseline_agents.count_90 (n=90),15,0
0,experiment_1a_baseline_agents.count_90 (n=90),20,16
0,experiment_1a_baseline_agents.count_90 (n=90),25,21
0,experiment_1a_baseline_agents.count_90 (n=90),30,26
0,experiment_1a_baseline_agents.count_90 (n=90),35,38
0,experiment_1a_baseline_agents.count_90 (n=90),40,61
0,experiment_1a_baseline_agents.count_90 (n=90),45,88
0,experiment_1a_baseline_agents.count_90 (n=90),50,98
0,experiment_1a_baseline_agents.count_90 (n=90),55,121
0,experiment_1a_baseline_agents.count_90 (n=90),60,151
0,experiment_1a_baseline_agents.count_90 (n=90),65,174
0,experiment_1a_baseline_agents.count_90 (n=90),70,191
0,experiment_1a_baseline_agents.count_90 (n=90),75,218
0,experiment_1a_baseline_agents.count_90 (n=90),80,244
0,experiment_1a_baseline_agents.count_90 (n=90),85,262
0,experiment_1a_baseline_agents.count_90 (n=90),90,286
0,experiment_1a_baseline_agents.count_90 (n=90),95,312
0,experiment_1a_baseline_agents.count_90 (n=90),100,336
0,experiment_1a_baseline_agents.count_90 (n=90),105,357
0,experiment_1a_baseline_agents.count_90 (n=90),110,380
0,experiment_1a_baseline_agents.count_90 (n=90),115,405
0,experiment_1a_baseline_agents.count_90 (n=90),120,424
0,experiment_1a_baseline_agents.count_90 (n=90),125,445
0,experiment_1a_baseline_agents.count_90 (n=90),130,470
0,experiment_1a_baseline_agents.count_90 (n=90),135,491
0,experiment_1a_baseline_agents.count_90 (n=90),140,512
0,experiment_1a_baseline_agents.count_90 (n=90),145,533
0,experiment_1a_baseline_agents.count_90 (n=90),150,561
0,experiment_1a_baseline_agents.count_90 (n=90),155,585
0,experiment_1a_baseline_agents.count_90 (n=90),160,602
0,experiment_1a_baseline_agents.count_90 (n=90),165,627
0,experiment_1a_baseline_agents.count_90 (n=90),170,656
0,experiment_1a_baseline_agents.count_90 (n=90),175,672
0,experiment_1a_baseline_agents.count_90 (n=90),180,693
0,experiment_1a_baseline_agents.count_90 (n=90),185,719
0,experiment_1a_baseline_agents.count_90 (n=90),190,743
0,experiment_1a_baseline_agents.count_90 (n=90),195,765
0,experiment_1a_baseline_agents.count_90 (n=90),200,787
0,experiment_1a_baseline_agents.count_90 (n=90),205,814
0,experiment_1a_baseline_agents.count_90 (n=90),210,839
0,experiment_1a_baseline_agents.count_90 (n=90),215,857
0,experiment_1a_baseline_agents.count_90 (n=90),220,882
0,experiment_1a_baseline_agents.count_90 (n=90),225,907
0,experiment_1a_baseline_agents.count_90 (n=90),230,929
0,experiment_1a_baseline_agents.count_90 (n=90),235,951
0,experiment_1a_baseline_agents.count_90 (n=90),240,976
0,experiment_1a_baseline_agents.count_90 (n=90),245,1004
0,experiment_1a_baseline_agents.count_90 (n=90),250,1022
0,experiment_1a_baseline_agents.count_90 (n=90),255,1048
0,experiment_1a_baseline_agents.count_90 (n=90),260,1076
0,experiment_1a_baseline_agents.count_90 (n=90),265,1096
0,experiment_1a_baseline_agents.count_90 (n=90),270,1116
0,experiment_1a_baseline_agents.count_90 (n=90),275,1140
0,experiment_1a_baseline_agents.count_90 (n=90),280,1170
0,experiment_1a_baseline_agents.count_90 (n=90),285,1188
0,experiment_1a_baseline_agents.count_90 (n=90),290,1208
0,experiment_1a_baseline_agents.count_90 (n=90),295,1236
0,experiment_1a_baseline_agents.count_90 (n=90),300,1261
0,experiment_1a_baseline_agents.count_90 (n=90),305,1281
0,experiment_1a_baseline_agents.count_90 (n=90),310,1304
0,experiment_1a_baseline_agents.count_90 (n=90),315,1329
0,experiment_1a_baseline_agents.count_90 (n=90),320,1353
0,experiment_1a_baseline_agents.count_90 (n=90),325,1376
0,experiment_1a_baseline_agents.count_90 (n=90),330,1398
0,experiment_1a_baseline_agents.count_90 (n=90),335,1424
0,experiment_1a_baseline_agents.count_90 (n=90),340,1448
0,experiment_1a_baseline_agents.count_90 (n=90),345,1470
0,experiment_1a_baseline_agents.count_90 (n=90),350,1492
0,experiment_1a_baseline_agents.count_90 (n=90),355,1519
0,experiment_1a_baseline_agents.count_90 (n=90),360,1538
0,experiment_1a_baseline_agents.count_90 (n=90),365,1562
0,experiment_1a_baseline_agents.count_90 (n=90),370,1586
0,experiment_1a_baseline_agents.count_90 (n=90),375,1610
0,experiment_1a_baseline_agents.count_90 (n=90),380,1636
0,experiment_1a_baseline_agents.count_90 (n=90),385,1655
0,experiment_1a_baseline_agents.count_90 (n=90),390,1682
0,experiment_1a_baseline_agents.count_90 (n=90),395,1705
0,experiment_1a_baseline_agents.count_90 (n=90),400,1730
0,experiment_1a_baseline_agents.count_90 (n=90),405,1752
0,experiment_1a_baseline_agents.count_90 (n=90),410,1776
0,experiment_1a_baseline_agents.count_90 (n=90),415,1801
0,experiment_1a_baseline_agents.count_90 (n=90),420,1821
0,experiment_1a_baseline_agents.count_90 (n=90),425,1849
0,experiment_1a_baseline_agents.count_90 (n=90),430,1871
0,experiment_1a_baseline_agents.count_90 (n=90),435,1894
0,experiment_1a_baseline_agents.count_90 (n=90),440,1915
0,experiment_1a_baseline_agents.count_90 (n=90),445,1940
0,experiment_1a_baseline_agents.count_90 (n=90),450,1966
0,experiment_1a_baseline_agents.count_90 (n=90),455,1988
0,experiment_1a_baseline_agents.count_90 (n=90),460,2005
0,experiment_1a_baseline_agents.count_90 (n=90),465,2038
0,experiment_1a_baseline_agents.count_90 (n=90),470,2058
0,experiment_1a_baseline_agents.count_90 (n=90),475,2079
0,experiment_1a_baseline_agents.count_90 (n=90),480,2103
0,experiment_1a_baseline_agents.count_90 (n=90),485,2130
0,experiment_1a_baseline_agents.count_90 (n=90),490,2152
0,experiment_1a_baseline_agents.count_90 (n=90),495,2172
0,experiment_1a_baseline_agents.count_90 (n=90),500,2197
0,experiment_1a_baseline_agents.count_100 (n=100),5,0
0,experiment_1a_baseline_agents.count_100 (n=100),10,0
0,experiment_1a_baseline_agents.count_100 (n=100),15,0
0,experiment_1a_baseline_agents.count_100 (n=100),20,21
0,experiment_1a_baseline_agents.count_100 (n=100),25,31
0,experiment_1a_baseline_agents.count_100 (n=100),30,38
0,experiment_1a_baseline_agents.count_100 (n=100),35,53
0,experiment_1a_baseline_agents.count_100 (n=100),40,87
0,experiment_1a_baseline_agents.count_100 (n=100),45,116
0,experiment_1a_baseline_agents.count_100 (n=100),50,127
0,experiment_1a_baseline_agents.count_100 (n=100),55,151
0,experiment_1a_baseline_agents.count_100 (n=100),60,185
0,experiment_1a_baseline_agents.count_100 (n=100),65,215
0,experiment_1a_baseline_agents.count_100 (n=100),70,230
0,experiment_1a_baseline_agents.count_100 (n=100),75,257
0,experiment_1a_baseline_agents.count_100 (n=100),80,289
0,experiment_1a_baseline_agents.count_100 (n=100),85,312
0,experiment_1a_baseline_agents.count_100 (n=100),90,335
0,experiment_1a_baseline_agents.count_100 (n=100),95,366
0,experiment_1a_baseline_agents.count_100 (n=100),100,390
0,experiment_1a_baseline_agents.count_100 (n=100),105,415
0,experiment_1a_baseline_agents.count_100 (n=100),110,441
0,experiment_1a_baseline_agents.count_100 (n=100),115,470
0,experiment_1a_baseline_agents.count_100 (n=100),120,495
0,experiment_1a_baseline_agents.count_100 (n=100),125,519
0,experiment_1a_baseline_agents.count_100 (n=100),130,549
0,experiment_1a_baseline_agents.count_100 (n=100),135,574
0,experiment_1a_baseline_agents.count_100 (n=100),140,598
0,experiment_1a_baseline_agents.count_100 (n=100),145,624
0,experiment_1a_baseline_agents.count_100 (n=100),150,651
0,experiment_1a_baseline_agents.count_100 (n=100),155,676
0,experiment_1a_baseline_agents.count_100 (n=100),160,702
0,experiment_1a_baseline_agents.count_100 (n=100),165,727
0,experiment_1a_baseline_agents.count_100 (n=100),170,752
0,experiment_1a_baseline_agents.count_100 (n=100),175,782
0,experiment_1a_baseline_agents.count_100 (n=100),180,806
0,experiment_1a_baseline_agents.count_100 (n=100),185,834
0,experiment_1a_baseline_agents.count_100 (n=100),190,859
0,experiment_1a_baseline_agents.count_100 (n=100),195,885
0,experiment_1a_baseline_agents.count_100 (n=100),200,909
0,experiment_1a_baseline_agents.count_100 (n=100),205,938
0,experiment_1a_baseline_agents.count_100 (n=100),210,965
0,experiment_1a_baseline_agents.count_100 (n=100),215,986
0,experiment_1a_baseline_agents.count_100 (n=100),220,1016
0,experiment_1a_baseline_agents.count_100 (n=100),225,1042
0,experiment_1a_baseline_agents.count_100 (n=100),230,1068
0,experiment_1a_baseline_agents.count_100 (n=100),235,1091
0,experiment_1a_baseline_agents.count_100 (n=100),240,1121
0,experiment_1a_baseline_agents.count_100 (n=100),245,1142
0,experiment_1a_baseline_agents.count_100 (n=100),250,1167
0,experiment_1a_baseline_agents.count_100 (n=100),255,1195
0,experiment_1a_baseline_agents.count_100 (n=100),260,1221
0,experiment_1a_baseline_agents.count_100 (n=100),265,1246
0,experiment_1a_baseline_agents.count_100 (n=100),270,1273
0,experiment_1a_baseline_agents.count_100 (n=100),275,1299
0,experiment_1a_baseline_agents.count_100 (n=100),280,1328
